subject;trial;setSize;setSize.f;target;error;sdt;rTime
6;573;18;18;Present;No;H;426
6;574;6;6;Absent;Yes;FA;399
6;575;18;18;Absent;No;CR;651
6;576;18;18;Present;No;H;337
6;577;12;12;Absent;No;CR;677
6;578;3;3;Absent;No;CR;581
6;579;18;18;Present;No;H;569
6;580;12;12;Present;No;H;886
6;581;18;18;Absent;No;CR;1346
6;582;3;3;Present;No;H;684
6;583;12;12;Absent;No;CR;557
6;584;18;18;Present;No;H;650
6;585;3;3;Absent;No;CR;485
6;586;6;6;Present;No;H;760
6;587;6;6;Present;No;H;416
6;588;12;12;Present;No;H;524
6;589;3;3;Present;No;H;437
6;590;18;18;Absent;No;CR;2899
6;591;6;6;Present;No;H;608
6;592;3;3;Present;No;H;389
6;593;18;18;Present;No;H;827
6;594;6;6;Absent;No;CR;615
6;595;18;18;Absent;No;CR;979
6;596;18;18;Absent;No;CR;1635
6;597;18;18;Absent;No;CR;1475
6;598;6;6;Present;No;H;534
6;599;18;18;Present;No;H;1595
6;600;3;3;Present;No;H;437
6;1;3;3;Absent;No;CR;964
6;2;12;12;Absent;No;CR;866
6;3;3;3;Present;No;H;447
6;4;18;18;Present;No;H;676
6;5;3;3;Absent;No;CR;432
6;6;6;6;Absent;No;CR;563
6;7;18;18;Present;No;H;675
6;8;18;18;Absent;No;CR;1330
6;9;12;12;Present;Yes;M;556
6;10;12;12;Absent;No;CR;1859
6;11;3;3;Absent;No;CR;415
6;12;18;18;Present;Yes;M;987
6;13;18;18;Present;No;H;1121
6;14;18;18;Present;No;H;809
6;15;12;12;Present;No;H;514
6;16;3;3;Absent;No;CR;455
6;17;6;6;Present;No;H;363
6;18;18;18;Present;No;H;416
6;19;3;3;Absent;No;CR;414
6;20;12;12;Present;No;H;722
6;21;12;12;Absent;No;CR;961
6;22;6;6;Absent;No;CR;555
6;23;6;6;Absent;No;CR;850
6;24;12;12;Absent;No;CR;809
6;25;3;3;Absent;No;CR;422
6;26;6;6;Absent;No;CR;458
6;27;6;6;Absent;No;CR;401
6;28;12;12;Present;No;H;920
6;29;18;18;Present;No;H;558
6;30;6;6;Absent;No;CR;432
6;31;18;18;Present;No;H;565
6;32;18;18;Absent;No;CR;1740
6;33;3;3;Absent;No;CR;404
6;34;18;18;Absent;No;CR;526
6;35;3;3;Present;No;H;495
6;36;18;18;Absent;No;CR;1475
6;37;12;12;Present;No;H;767
6;38;6;6;Absent;No;CR;529
6;39;6;6;Absent;No;CR;449
6;40;6;6;Absent;No;CR;568
6;41;12;12;Present;No;H;454
6;42;12;12;Present;No;H;766
6;43;6;6;Present;No;H;559
6;44;12;12;Present;No;H;500
6;45;18;18;Absent;No;CR;1619
6;46;6;6;Present;No;H;495
6;47;3;3;Present;No;H;357
6;48;12;12;Absent;No;CR;1262
6;49;3;3;Present;No;H;373
6;50;12;12;Present;No;H;564
6;51;3;3;Absent;No;CR;517
6;52;12;12;Absent;No;CR;701
6;53;6;6;Absent;No;CR;1109
6;54;6;6;Absent;No;CR;653
6;55;3;3;Absent;No;CR;493
6;56;18;18;Present;No;H;1051
6;57;18;18;Present;No;H;611
6;58;3;3;Absent;No;CR;558
6;59;3;3;Present;No;H;398
6;60;18;18;Present;No;H;915
6;61;6;6;Absent;No;CR;1616
6;62;6;6;Present;No;H;1158
6;63;18;18;Present;No;H;667
6;64;6;6;Absent;No;CR;560
6;65;12;12;Present;No;H;437
6;66;12;12;Present;No;H;341
6;67;3;3;Present;No;H;405
6;68;12;12;Present;No;H;621
6;69;3;3;Present;No;H;388
6;70;12;12;Absent;No;CR;678
6;71;6;6;Present;No;H;583
6;72;12;12;Absent;No;CR;1324
6;73;6;6;Present;No;H;384
6;74;12;12;Absent;No;CR;1477
6;75;3;3;Present;No;H;429
6;76;6;6;Present;No;H;511
6;77;3;3;Present;No;H;389
6;78;3;3;Present;No;H;365
6;79;12;12;Present;No;H;803
6;80;3;3;Absent;No;CR;778
6;81;6;6;Absent;No;CR;911
6;82;18;18;Absent;No;CR;2163
6;83;18;18;Absent;No;CR;1402
6;84;12;12;Present;Yes;M;597
6;85;6;6;Absent;No;CR;568
6;86;3;3;Absent;No;CR;461
6;87;3;3;Absent;No;CR;493
6;88;12;12;Present;No;H;397
6;89;3;3;Absent;No;CR;460
6;90;18;18;Absent;No;CR;1946
6;91;3;3;Absent;No;CR;428
6;92;12;12;Absent;No;CR;1101
6;93;18;18;Present;No;H;731
6;94;18;18;Present;No;H;395
6;95;12;12;Absent;No;CR;1038
6;96;6;6;Absent;No;CR;2456
6;97;6;6;Absent;No;CR;456
6;98;18;18;Present;No;H;650
6;99;18;18;Absent;No;CR;1906
6;100;6;6;Present;No;H;567
6;101;18;18;Absent;No;CR;1523
6;102;6;6;Present;No;H;920
6;103;12;12;Present;No;H;637
6;104;3;3;Present;No;H;437
6;105;12;12;Present;No;H;621
6;106;18;18;Present;No;H;691
6;107;6;6;Present;No;H;680
6;108;12;12;Absent;No;CR;2237
6;109;3;3;Absent;No;CR;670
6;110;6;6;Absent;No;CR;552
6;111;6;6;Present;No;H;672
6;112;18;18;Present;No;H;380
6;113;12;12;Absent;No;CR;1484
6;114;12;12;Absent;No;CR;1116
6;115;12;12;Absent;No;CR;886
6;116;3;3;Absent;No;CR;461
6;117;3;3;Absent;No;CR;413
6;118;18;18;Present;No;H;627
6;119;18;18;Absent;No;CR;859
6;120;18;18;Absent;No;CR;1123
6;121;18;18;Absent;No;CR;1379
6;122;12;12;Present;No;H;710
6;123;18;18;Absent;No;CR;2057
6;124;3;3;Absent;No;CR;533
6;125;3;3;Present;No;H;660
6;126;18;18;Absent;No;CR;2995
6;127;3;3;Present;No;H;395
6;128;6;6;Present;No;H;1848
6;129;6;6;Present;No;H;520
6;130;6;6;Present;No;H;417
6;131;6;6;Present;No;H;728
6;132;12;12;Absent;No;CR;1814
6;133;6;6;Absent;No;CR;503
6;134;3;3;Absent;No;CR;531
6;135;3;3;Present;No;H;517
6;136;18;18;Present;No;H;562
6;137;12;12;Absent;No;CR;1157
6;138;6;6;Present;No;H;608
6;139;3;3;Present;No;H;1173
6;140;6;6;Present;No;H;871
6;141;12;12;Absent;No;CR;1827
6;142;6;6;Present;No;H;768
6;143;6;6;Present;No;H;934
6;144;12;12;Absent;No;CR;1772
6;145;3;3;Present;No;H;533
6;146;12;12;Present;No;H;590
6;147;12;12;Present;No;H;285
6;148;3;3;Present;No;H;365
6;149;6;6;Present;No;H;318
6;150;18;18;Present;No;H;467
6;151;18;18;Present;No;H;387
6;152;12;12;Absent;No;CR;1051
6;153;18;18;Absent;No;CR;915
6;154;12;12;Present;No;H;355
6;155;6;6;Absent;No;CR;519
6;156;6;6;Present;No;H;360
6;157;3;3;Present;No;H;934
6;158;12;12;Present;No;H;654
6;159;3;3;Present;No;H;349
6;160;12;12;Present;Yes;M;572
6;161;6;6;Present;No;H;423
6;162;3;3;Absent;No;CR;502
6;163;12;12;Absent;No;CR;805
6;164;12;12;Absent;No;CR;644
6;165;6;6;Present;No;H;504
6;166;3;3;Absent;Yes;FA;342
6;167;12;12;Present;No;H;534
6;168;18;18;Absent;No;CR;1667
6;169;12;12;Absent;No;CR;917
6;170;12;12;Present;No;H;725
6;171;6;6;Present;No;H;488
6;172;12;12;Present;No;H;485
6;173;12;12;Present;No;H;581
6;174;6;6;Present;No;H;398
6;175;6;6;Present;No;H;415
6;176;6;6;Present;No;H;392
6;177;3;3;Present;No;H;605
6;178;3;3;Absent;No;CR;476
6;179;18;18;Absent;No;CR;1338
6;180;12;12;Absent;No;CR;1420
6;181;3;3;Absent;No;CR;483
6;182;18;18;Present;No;H;355
6;183;6;6;Present;No;H;472
6;184;3;3;Present;No;H;541
6;185;3;3;Absent;No;CR;548
6;186;3;3;Present;No;H;508
6;187;12;12;Absent;Yes;FA;829
6;188;18;18;Present;No;H;2043
6;189;18;18;Present;No;H;1058
6;190;12;12;Present;No;H;812
6;191;6;6;Absent;No;CR;568
6;192;18;18;Present;No;H;706
6;193;6;6;Present;No;H;478
6;194;12;12;Present;No;H;501
6;195;18;18;Present;No;H;723
6;196;18;18;Absent;No;CR;1795
6;197;3;3;Present;No;H;379
6;198;6;6;Present;No;H;296
6;199;12;12;Absent;No;CR;749
6;200;6;6;Absent;No;CR;486
6;201;18;18;Present;No;H;771
6;202;18;18;Present;No;H;531
6;203;6;6;Absent;No;CR;608
6;204;12;12;Absent;No;CR;1342
6;205;6;6;Present;No;H;368
6;206;3;3;Present;No;H;347
6;207;18;18;Present;No;H;746
6;208;3;3;Absent;Yes;FA;412
6;209;18;18;Present;No;H;466
6;210;3;3;Absent;No;CR;485
6;211;6;6;Present;No;H;616
6;212;6;6;Present;No;H;398
6;213;12;12;Absent;No;CR;1741
6;214;6;6;Absent;No;CR;1087
6;215;3;3;Present;No;H;388
6;216;6;6;Present;No;H;576
6;217;3;3;Absent;No;CR;437
6;218;18;18;Present;No;H;395
6;219;18;18;Present;No;H;865
6;220;6;6;Present;No;H;696
6;221;6;6;Absent;No;CR;543
6;222;18;18;Present;No;H;882
6;223;18;18;Absent;No;CR;1323
6;224;12;12;Present;No;H;813
6;225;12;12;Present;No;H;741
6;226;18;18;Present;No;H;627
6;227;12;12;Absent;No;CR;1292
6;228;18;18;Present;No;H;1162
6;229;18;18;Present;No;H;860
6;230;6;6;Present;No;H;360
6;231;12;12;Present;No;H;1053
6;232;18;18;Absent;No;CR;1618
6;233;12;12;Absent;No;CR;965
6;234;3;3;Present;No;H;371
6;235;6;6;Absent;No;CR;632
6;236;6;6;Absent;No;CR;432
6;237;3;3;Present;No;H;443
6;238;6;6;Present;No;H;360
6;239;18;18;Present;No;H;1395
6;240;12;12;Present;No;H;445
6;241;18;18;Present;No;H;466
6;242;18;18;Absent;No;CR;1362
6;243;18;18;Present;No;H;1347
6;244;6;6;Absent;No;CR;951
6;245;6;6;Present;No;H;446
6;246;18;18;Present;No;H;1218
6;247;3;3;Absent;No;CR;485
6;248;3;3;Present;No;H;310
6;249;6;6;Present;No;H;400
6;250;12;12;Present;No;H;550
6;251;18;18;Absent;No;CR;1115
6;252;3;3;Present;No;H;350
6;253;18;18;Present;No;H;1091
6;254;12;12;Absent;No;CR;659
6;255;6;6;Absent;No;CR;542
6;256;3;3;Absent;No;CR;493
6;257;3;3;Absent;No;CR;493
6;258;12;12;Absent;No;CR;1301
6;259;3;3;Present;No;H;363
6;260;3;3;Present;Yes;M;509
6;261;6;6;Present;No;H;366
6;262;6;6;Absent;No;CR;728
6;263;12;12;Present;No;H;572
6;264;18;18;Absent;No;CR;1075
6;265;3;3;Absent;Yes;FA;397
6;266;6;6;Absent;No;CR;1015
6;267;3;3;Absent;No;CR;621
6;268;3;3;Absent;No;CR;380
6;269;18;18;Absent;No;CR;1705
6;270;3;3;Present;No;H;380
6;271;12;12;Present;No;H;381
6;272;3;3;Present;No;H;564
6;273;12;12;Absent;No;CR;1165
6;274;18;18;Absent;No;CR;1474
6;275;6;6;Present;No;H;670
6;276;6;6;Absent;No;CR;767
6;277;18;18;Absent;No;CR;1458
6;278;6;6;Absent;No;CR;406
6;279;6;6;Absent;No;CR;422
6;280;3;3;Absent;No;CR;452
6;281;6;6;Present;No;H;480
6;282;12;12;Present;No;H;446
6;283;12;12;Absent;No;CR;501
6;284;12;12;Absent;No;CR;475
6;285;12;12;Present;No;H;702
6;286;6;6;Absent;No;CR;680
6;287;12;12;Absent;No;CR;1165
6;288;3;3;Absent;No;CR;677
6;289;12;12;Absent;No;CR;669
6;290;18;18;Present;No;H;403
6;291;12;12;Absent;No;CR;550
6;292;6;6;Absent;No;CR;687
6;293;12;12;Absent;No;CR;445
6;294;12;12;Present;No;H;1238
6;295;18;18;Absent;No;CR;1619
6;296;6;6;Present;No;H;536
6;297;18;18;Absent;No;CR;1730
6;298;12;12;Absent;No;CR;1093
6;299;12;12;Absent;No;CR;1083
6;300;12;12;Absent;No;CR;971
6;302;3;3;Present;No;H;894
6;303;6;6;Present;No;H;794
6;304;12;12;Present;No;H;340
6;305;12;12;Absent;No;CR;1212
6;306;6;6;Present;No;H;419
6;307;18;18;Present;No;H;811
6;308;6;6;Present;No;H;539
6;309;3;3;Present;No;H;351
6;310;6;6;Present;No;H;370
6;311;6;6;Present;No;H;434
6;312;3;3;Present;No;H;623
6;313;6;6;Present;No;H;419
6;314;6;6;Absent;No;CR;730
6;315;12;12;Present;No;H;930
6;316;18;18;Present;No;H;504
6;317;3;3;Absent;No;CR;535
6;318;18;18;Present;No;H;743
6;319;3;3;Present;No;H;335
6;320;6;6;Absent;Yes;FA;370
6;321;18;18;Present;No;H;488
6;322;12;12;Present;No;H;474
6;323;3;3;Absent;No;CR;487
6;324;3;3;Present;No;H;431
6;325;6;6;Present;No;H;506
6;326;12;12;Present;No;H;424
6;327;18;18;Present;No;H;734
6;328;18;18;Absent;No;CR;1318
6;329;12;12;Present;No;H;488
6;330;12;12;Absent;No;CR;792
6;331;12;12;Absent;No;CR;568
6;332;12;12;Present;No;H;368
6;333;3;3;Absent;No;CR;462
6;334;12;12;Present;No;H;512
6;335;18;18;Present;No;H;781
6;336;3;3;Present;No;H;421
6;337;18;18;Absent;No;CR;1069
6;338;18;18;Present;No;H;420
6;339;3;3;Present;No;H;469
6;340;6;6;Absent;No;CR;481
6;341;3;3;Absent;No;CR;549
6;342;3;3;Absent;No;CR;518
6;343;3;3;Absent;No;CR;501
6;344;3;3;Present;No;H;806
6;345;6;6;Absent;No;CR;2248
6;346;12;12;Present;Yes;M;502
6;347;12;12;Absent;No;CR;1356
6;348;12;12;Present;No;H;317
6;349;3;3;Present;No;H;389
6;350;12;12;Present;No;H;381
6;351;12;12;Absent;No;CR;845
6;352;18;18;Absent;No;CR;1499
6;353;18;18;Present;No;H;1288
6;354;12;12;Present;No;H;781
6;355;18;18;Present;No;H;609
6;356;6;6;Absent;Yes;FA;352
6;357;18;18;Present;No;H;355
6;358;6;6;Absent;No;CR;1390
6;359;6;6;Present;No;H;591
6;360;12;12;Absent;No;CR;1693
6;361;3;3;Present;No;H;629
6;362;3;3;Absent;No;CR;677
6;363;18;18;Absent;No;CR;1274
6;364;6;6;Absent;No;CR;816
6;365;6;6;Present;No;H;424
6;366;3;3;Present;No;H;342
6;367;12;12;Present;No;H;373
6;368;3;3;Absent;No;CR;453
6;369;18;18;Present;No;H;377
6;370;18;18;Absent;No;CR;1475
6;371;6;6;Absent;No;CR;696
6;372;6;6;Present;No;H;454
6;373;12;12;Present;No;H;557
6;374;6;6;Absent;No;CR;503
6;375;18;18;Present;No;H;883
6;376;12;12;Absent;No;CR;621
6;377;6;6;Present;No;H;432
6;378;6;6;Present;No;H;543
6;379;6;6;Absent;No;CR;552
6;380;6;6;Absent;No;CR;601
6;381;3;3;Absent;No;CR;470
6;382;12;12;Present;No;H;525
6;383;6;6;Absent;No;CR;559
6;384;6;6;Absent;No;CR;527
6;385;3;3;Absent;No;CR;421
6;386;18;18;Absent;No;CR;1298
6;387;12;12;Present;No;H;646
6;388;12;12;Present;No;H;588
6;389;18;18;Present;No;H;411
6;390;6;6;Present;No;H;536
6;391;18;18;Present;No;H;561
6;392;18;18;Absent;No;CR;1099
6;393;6;6;Present;No;H;343
6;394;18;18;Present;No;H;323
6;395;3;3;Absent;No;CR;510
6;396;18;18;Absent;No;CR;1706
6;397;6;6;Absent;No;CR;486
6;398;12;12;Absent;No;CR;564
6;399;6;6;Absent;Yes;FA;446
6;400;6;6;Present;No;H;632
6;401;6;6;Present;No;H;448
6;402;18;18;Present;No;H;771
6;403;3;3;Absent;No;CR;461
6;404;12;12;Present;No;H;476
6;405;6;6;Present;No;H;453
6;406;3;3;Present;No;H;356
6;407;12;12;Absent;No;CR;797
6;408;12;12;Present;No;H;541
6;409;18;18;Present;No;H;858
6;410;6;6;Absent;No;CR;575
6;411;6;6;Present;No;H;408
6;412;3;3;Present;No;H;582
6;413;12;12;Present;No;H;862
6;414;12;12;Absent;No;CR;1196
6;415;3;3;Present;No;H;437
6;416;6;6;Present;No;H;472
6;417;6;6;Present;No;H;424
6;418;12;12;Present;No;H;358
6;419;12;12;Present;No;H;525
6;420;18;18;Absent;No;CR;2619
6;421;6;6;Present;No;H;567
6;422;18;18;Absent;Yes;FA;355
6;423;18;18;Absent;No;CR;2193
6;424;12;12;Present;No;H;549
6;425;18;18;Absent;No;CR;667
6;426;18;18;Absent;No;CR;888
6;427;18;18;Absent;No;CR;1394
6;428;18;18;Present;No;H;689
6;429;12;12;Absent;No;CR;972
6;430;18;18;Present;No;H;769
6;431;3;3;Absent;No;CR;453
6;432;3;3;Present;Yes;M;445
6;433;12;12;Present;No;H;676
6;434;18;18;Absent;No;CR;1417
6;435;18;18;Absent;No;CR;1010
6;436;6;6;Absent;No;CR;576
6;437;3;3;Present;No;H;388
6;438;12;12;Present;No;H;724
6;439;6;6;Present;No;H;392
6;440;12;12;Present;No;H;430
6;441;12;12;Absent;No;CR;781
6;442;3;3;Absent;No;CR;612
6;443;3;3;Present;No;H;572
6;444;12;12;Absent;No;CR;1334
6;445;6;6;Absent;No;CR;535
6;446;12;12;Present;No;H;389
6;447;3;3;Absent;No;CR;485
6;448;6;6;Present;No;H;528
6;449;6;6;Present;No;H;408
6;450;18;18;Present;No;H;529
6;451;18;18;Present;No;H;907
6;452;12;12;Absent;No;CR;1373
6;453;12;12;Present;No;H;1213
6;454;12;12;Present;No;H;1211
6;455;12;12;Absent;No;CR;1429
6;456;3;3;Present;No;H;494
6;457;12;12;Absent;No;CR;1317
6;458;3;3;Present;Yes;M;486
6;459;18;18;Present;No;H;651
6;460;3;3;Present;No;H;341
6;461;3;3;Absent;No;CR;572
6;462;12;12;Absent;No;CR;1213
6;463;18;18;Absent;No;CR;697
6;464;18;18;Absent;No;CR;761
6;465;6;6;Present;No;H;432
6;466;3;3;Present;No;H;547
6;467;3;3;Present;No;H;373
6;468;6;6;Present;No;H;558
6;469;3;3;Present;No;H;525
6;470;3;3;Present;No;H;413
6;471;3;3;Absent;No;CR;540
6;472;18;18;Absent;No;CR;1403
6;473;18;18;Absent;No;CR;1059
6;474;6;6;Absent;No;CR;552
6;475;18;18;Absent;No;CR;579
6;476;12;12;Absent;No;CR;1253
6;477;6;6;Absent;No;CR;584
6;478;6;6;Present;No;H;535
6;479;3;3;Present;No;H;492
6;480;12;12;Present;No;H;621
6;481;18;18;Present;No;H;451
6;482;12;12;Absent;No;CR;1005
6;483;6;6;Present;No;H;768
6;484;3;3;Present;No;H;437
6;485;3;3;Present;No;H;406
6;486;3;3;Present;No;H;477
6;487;18;18;Absent;No;CR;763
6;488;18;18;Present;No;H;1145
6;489;6;6;Absent;No;CR;568
6;490;12;12;Absent;No;CR;701
6;491;6;6;Present;No;H;368
6;492;18;18;Absent;No;CR;1891
6;493;3;3;Absent;No;CR;470
6;494;3;3;Present;No;H;453
6;495;12;12;Present;No;H;565
6;496;3;3;Present;No;H;685
6;497;6;6;Present;No;H;638
6;498;3;3;Absent;No;CR;501
6;499;6;6;Present;No;H;392
6;500;6;6;Present;No;H;456
6;501;6;6;Absent;No;CR;791
6;502;3;3;Present;No;H;422
6;503;18;18;Present;No;H;851
6;504;12;12;Absent;No;CR;909
6;505;12;12;Absent;No;CR;691
6;506;18;18;Present;No;H;426
6;507;6;6;Absent;No;CR;560
6;508;3;3;Present;No;H;437
6;509;3;3;Present;No;H;470
6;510;6;6;Absent;No;CR;568
6;511;18;18;Absent;No;CR;1074
6;512;6;6;Absent;Yes;FA;424
6;513;12;12;Absent;No;CR;661
6;514;3;3;Present;No;H;389
6;515;12;12;Absent;No;CR;836
6;516;12;12;Absent;No;CR;676
6;517;3;3;Present;No;H;421
6;518;3;3;Present;No;H;349
6;519;18;18;Absent;No;CR;1251
6;520;6;6;Absent;No;CR;583
6;521;18;18;Present;No;H;706
6;522;6;6;Present;No;H;392
6;523;12;12;Present;No;H;509
6;524;6;6;Present;No;H;376
6;525;3;3;Present;No;H;428
6;526;18;18;Present;No;H;427
6;527;6;6;Absent;No;CR;615
6;528;12;12;Absent;No;CR;813
6;529;12;12;Absent;No;CR;821
6;530;18;18;Absent;No;CR;1027
6;531;12;12;Absent;No;CR;950
6;532;18;18;Absent;No;CR;1226
6;533;3;3;Absent;Yes;FA;421
6;534;12;12;Absent;No;CR;580
6;535;6;6;Absent;No;CR;512
6;536;12;12;Present;No;H;613
6;537;6;6;Absent;No;CR;600
6;538;3;3;Present;No;H;437
6;539;3;3;Absent;No;CR;581
6;540;3;3;Absent;No;CR;470
6;541;18;18;Absent;No;CR;2667
6;545;6;6;Present;No;H;1880
6;546;12;12;Present;No;H;779
6;547;6;6;Absent;No;CR;648
6;548;18;18;Absent;No;CR;738
6;549;18;18;Present;No;H;379
6;550;18;18;Absent;No;CR;603
6;551;18;18;Present;No;H;1155
6;552;18;18;Present;No;H;587
6;553;6;6;Absent;No;CR;583
6;554;6;6;Present;No;H;383
6;555;18;18;Present;No;H;435
6;556;3;3;Absent;No;CR;491
6;557;18;18;Absent;No;CR;571
6;558;18;18;Present;No;H;435
6;559;6;6;Absent;No;CR;558
6;560;6;6;Absent;No;CR;544
6;561;3;3;Present;No;H;325
6;562;18;18;Present;No;H;675
6;563;3;3;Present;No;H;413
6;564;18;18;Present;No;H;547
6;565;3;3;Present;No;H;341
6;566;3;3;Present;No;H;293
6;567;6;6;Absent;No;CR;599
6;568;12;12;Present;No;H;397
6;569;6;6;Present;No;H;472
6;570;3;3;Absent;No;CR;477
6;571;18;18;Absent;No;CR;1873
6;572;3;3;Absent;No;CR;396
6;573;6;6;Absent;No;CR;632
6;574;12;12;Present;No;H;732
6;575;18;18;Present;No;H;467
6;576;18;18;Present;No;H;553
6;577;12;12;Present;No;H;1012
6;578;12;12;Present;No;H;492
6;579;6;6;Absent;No;CR;711
6;580;18;18;Absent;Yes;FA;443
6;581;12;12;Absent;No;CR;1125
6;582;18;18;Absent;No;CR;1353
6;583;12;12;Present;No;H;989
6;584;18;18;Present;No;H;563
6;585;12;12;Absent;No;CR;1235
6;586;6;6;Absent;No;CR;559
6;587;6;6;Present;No;H;541
6;588;12;12;Present;No;H;516
6;589;3;3;Absent;No;CR;565
6;590;12;12;Present;No;H;542
6;591;12;12;Absent;Yes;FA;653
6;592;12;12;Present;No;H;885
6;593;3;3;Absent;No;CR;492
6;594;6;6;Present;No;H;408
6;595;6;6;Absent;No;CR;680
6;596;18;18;Absent;No;CR;1051
6;597;12;12;Present;No;H;669
6;598;6;6;Absent;No;CR;670
6;599;6;6;Present;No;H;504
6;600;12;12;Absent;No;CR;1533
6;1;12;12;Present;No;H;464
6;2;3;3;Present;No;H;388
6;3;18;18;Present;No;H;572
6;4;12;12;Absent;No;CR;977
6;5;3;3;Absent;No;CR;543
6;6;18;18;Absent;No;CR;1044
6;7;3;3;Present;No;H;623
6;8;12;12;Absent;No;CR;1347
6;9;3;3;Absent;No;CR;679
6;10;12;12;Absent;No;CR;458
6;11;3;3;Present;No;H;383
6;12;3;3;Absent;Yes;FA;510
6;13;3;3;Present;No;H;447
6;14;6;6;Present;No;H;386
6;15;3;3;Absent;No;CR;549
6;16;12;12;Present;No;H;482
6;17;18;18;Present;No;H;1010
6;18;12;12;Present;No;H;658
6;19;12;12;Present;No;H;558
6;20;6;6;Absent;No;CR;594
6;21;3;3;Absent;No;CR;558
6;22;6;6;Present;No;H;506
6;23;18;18;Present;No;H;511
6;24;3;3;Present;No;H;591
6;25;6;6;Absent;No;CR;650
6;26;12;12;Present;No;H;513
6;27;18;18;Absent;No;CR;1407
6;28;3;3;Absent;No;CR;430
6;29;6;6;Present;No;H;738
6;30;18;18;Absent;No;CR;2429
6;31;3;3;Present;No;H;462
6;32;3;3;Absent;No;CR;438
6;33;3;3;Absent;No;CR;478
6;34;6;6;Present;No;H;1049
6;35;6;6;Absent;No;CR;5057
6;36;6;6;Present;No;H;535
6;37;18;18;Absent;No;CR;1260
6;38;18;18;Absent;No;CR;1324
6;39;3;3;Present;No;H;429
6;40;18;18;Absent;No;CR;889
6;41;3;3;Absent;No;CR;397
6;42;3;3;Present;No;H;380
6;43;18;18;Absent;No;CR;1019
6;44;12;12;Absent;No;CR;350
6;45;12;12;Present;No;H;340
6;46;18;18;Present;No;H;404
6;47;18;18;Present;Yes;M;523
6;48;3;3;Present;No;H;372
6;49;3;3;Present;No;H;371
6;50;18;18;Absent;Yes;FA;395
6;51;3;3;Present;No;H;358
6;52;18;18;Absent;No;CR;1075
6;53;3;3;Absent;No;CR;469
6;54;18;18;Absent;No;CR;1018
6;55;18;18;Present;No;H;785
6;56;6;6;Absent;No;CR;775
6;57;6;6;Present;No;H;864
6;58;3;3;Absent;No;CR;429
6;59;6;6;Absent;No;CR;496
6;60;6;6;Present;No;H;424
6;61;12;12;Absent;No;CR;565
6;62;6;6;Present;No;H;432
6;63;6;6;Present;No;H;513
6;64;12;12;Present;No;H;995
6;65;6;6;Absent;No;CR;1967
6;66;6;6;Absent;No;CR;607
6;67;12;12;Absent;No;CR;1117
6;68;18;18;Present;No;H;1067
6;69;3;3;Absent;No;CR;413
6;70;18;18;Absent;No;CR;602
6;71;12;12;Present;No;H;573
6;72;3;3;Absent;No;CR;502
6;73;3;3;Present;No;H;548
6;74;3;3;Absent;No;CR;589
6;75;18;18;Absent;No;CR;1514
6;76;18;18;Present;No;H;1499
6;77;6;6;Absent;No;CR;511
6;78;18;18;Present;No;H;403
6;79;12;12;Absent;No;CR;1221
6;80;3;3;Present;No;H;509
6;81;12;12;Absent;No;CR;1204
6;82;6;6;Present;No;H;510
6;83;12;12;Absent;No;CR;1149
6;84;3;3;Absent;No;CR;525
6;85;6;6;Absent;Yes;FA;392
6;86;12;12;Absent;No;CR;685
6;87;12;12;Absent;No;CR;717
6;88;12;12;Absent;No;CR;613
6;89;12;12;Absent;No;CR;541
6;90;3;3;Present;No;H;484
6;91;18;18;Absent;No;CR;634
6;92;6;6;Present;No;H;720
6;93;3;3;Present;No;H;574
6;94;6;6;Present;No;H;527
6;95;18;18;Present;Yes;M;722
6;96;6;6;Present;No;H;776
6;97;3;3;Present;No;H;597
6;98;3;3;Absent;No;CR;1765
6;99;18;18;Absent;No;CR;2875
6;100;3;3;Absent;No;CR;1403
6;101;12;12;Absent;No;CR;925
6;102;12;12;Absent;No;CR;1501
6;103;3;3;Absent;No;CR;836
6;104;18;18;Absent;No;CR;778
6;105;18;18;Absent;No;CR;1299
6;106;18;18;Absent;No;CR;3235
6;107;18;18;Absent;No;CR;1091
6;108;6;6;Present;No;H;463
6;109;3;3;Absent;Yes;FA;380
6;110;18;18;Present;No;H;459
6;111;3;3;Present;No;H;526
6;112;6;6;Absent;No;CR;535
6;113;6;6;Present;No;H;352
6;114;6;6;Absent;No;CR;504
6;115;6;6;Present;No;H;408
6;116;6;6;Present;No;H;487
6;117;6;6;Present;No;H;383
6;118;18;18;Present;No;H;787
6;119;18;18;Absent;No;CR;2209
6;120;12;12;Present;No;H;1141
6;121;6;6;Absent;No;CR;504
6;122;6;6;Present;No;H;368
6;123;18;18;Present;No;H;483
6;124;18;18;Absent;No;CR;1217
6;125;3;3;Absent;No;CR;444
6;126;3;3;Absent;No;CR;452
6;127;12;12;Present;No;H;716
6;128;6;6;Present;No;H;376
6;129;18;18;Present;No;H;819
6;130;3;3;Absent;No;CR;509
6;131;6;6;Absent;No;CR;624
6;132;6;6;Absent;No;CR;480
6;133;12;12;Absent;No;CR;861
6;134;18;18;Present;Yes;M;490
6;135;12;12;Absent;No;CR;548
6;136;18;18;Present;No;H;1818
6;137;3;3;Present;No;H;341
6;138;12;12;Absent;No;CR;597
6;139;3;3;Present;Yes;M;413
6;140;6;6;Present;No;H;430
6;141;6;6;Absent;No;CR;720
6;142;3;3;Absent;No;CR;437
